Common,Scientific,Length,Recordist,Date,Country,Location,Type,ID,Class,Seconds,Name,NameCat,nType
Red-breasted Flycatcher,Ficedula parva,0:25,Romuald Mikusek,2018-05-02 00:00:00,Poland,"Gmina Komańcza, sanocki, Województwo podkarpackie","male, song",XC415298,1,25,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:28,Rob van Bemmelen,2017-05-27 00:00:00,Netherlands,"Maasvlakte Rotterdam, Westvoorne, Zuid-Holland","call, male, song",XC401728,1,28,Ficedula parva,219,others
Red-breasted Flycatcher,Ficedula parva,0:56,Anders During,2015-06-12 00:00:00,Sweden,"Långsjön, Borlänge, Dalarna",song,XC396541,1,56,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:03,AUDEVARD Aurélien,2017-10-30 00:00:00,France,"Hyères, Var, Provence-Alpes-Côte d'Azur",call,XC392782,1,3,Ficedula parva,219,call
Red-breasted Flycatcher,Ficedula parva,0:20,Mats Rellmar,2017-05-29 00:00:00,Sweden,"Ängelholm, Skåne County",song,XC374708,1,20,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:53,Sonnenburg,2017-06-02 00:00:00,Germany,"Brandenburg (near  Schlaubetal), Brandenburg",song,XC373407,1,53,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:04,Frank A. Roos,2014-05-25 00:00:00,Netherlands,"Castricum, Castricum, Noord-Holland",song,XC372231,1,4,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:53,Lars Edenius,2017-05-22 00:00:00,Sweden,"Stora Tuvan, Umeå, Västerbottens län",song,XC371406,1,53,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:58,Lars Edenius,2017-05-22 00:00:00,Sweden,"Stora Tuvan, Umeå, Västerbottens län",song,XC371405,1,58,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:26,Teet Sirotkin,2017-05-20 00:00:00,Sweden,"Svenska Högarna, Ringmärkningsdungen",alarm call,XC370985,1,26,Ficedula parva,219,icall
Red-breasted Flycatcher,Ficedula parva,0:23,Teet Sirotkin,2017-05-20 00:00:00,Sweden,"Svenska Högarna, Ringmärkningsdungen",call,XC370983,1,23,Ficedula parva,219,call
Red-breasted Flycatcher,Ficedula parva,0:11,Lars Lachmann,2017-05-14 00:00:00,Germany,"Tegeler Forst, Berlin","call, male",XC370015,1,11,Ficedula parva,219,icall
Red-breasted Flycatcher,Ficedula parva,0:11,Tero Linjama,2008-09-20 00:00:00,Finland,"Utö, Parainen, Varsinais-Suomi","alarm call, call",XC348013,1,11,Ficedula parva,219,icall
Red-breasted Flycatcher,Ficedula parva,0:04,Tero Linjama,2008-05-26 00:00:00,Finland,"Sallaajärvi, Jyväskylä, Central Finland",call,XC348011,1,4,Ficedula parva,219,call
Red-breasted Flycatcher,Ficedula parva,0:34,Tero Linjama,2011-05-22 00:00:00,Poland,"Białowieża, Podlaskie Voivodeship",song,XC348010,1,34,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:14,Lars Buckx,2015-10-01 00:00:00,Georgia,"Batumi, Adjara",alarm call,XC342807,1,14,Ficedula parva,219,icall
Red-breasted Flycatcher,Ficedula parva,0:33,Sonnenburg,2016-06-04 00:00:00,Germany,"Oder-Spree (near  Schlaubetal), Brandenburg",song,XC321007,1,33,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:45,Gareth K.,2014-05-10 00:00:00,Belarus,"Zhytkavichy District, Homiel Province",song,XC301147,1,45,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,1:00,Antero Lindholm,2007-06-08 00:00:00,Russian Federation,"Shalinskiy rayon, Sverdlovsk Oblast",song,XC284081,1,60,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:11,Olli Juhnke,2015-05-28 00:00:00,Germany,"Lübeck, Schleswig-Holstein",song,XC282329,1,11,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:42,Antero Lindholm,2015-05-24 00:00:00,Finland,"Nuuksion kansallispuisto, Helsinki, Uusimaa",song,XC247628,1,42,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,1:00,Gunnar Fernqvist,2006-06-06 00:00:00,Sweden,"Björnö, Västerås","call, song",XC218724,1,60,Ficedula parva,219,others
Red-breasted Flycatcher,Ficedula parva,0:50,PE Svahn,2014-05-18 00:00:00,Sweden,"Jönköping, Jönköpings län",song,XC213956,1,50,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:57,Albert Lastukhin,2014-08-21 00:00:00,Georgia,"Abchasia, Pizunda","male, song",XC193327,1,57,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:56,Jimmy Träskelin,2014-05-20 00:00:00,Finland,"Kaitalahti, Espoo, Uusimaa","call, male, song",XC178851,1,56,Ficedula parva,219,others
Red-breasted Flycatcher,Ficedula parva,0:54,Mats Rellmar,2013-05-29 00:00:00,Sweden,"Ängelholm, Skåne County","call, song",XC139373,1,54,Ficedula parva,219,others
Red-breasted Flycatcher,Ficedula parva,0:58,Patrik Åberg,2007-06-04 00:00:00,Sweden,"Sätra, Undenäs, Västergötland","call, song",XC27503,1,58,Ficedula parva,219,others
Red-breasted Flycatcher,Ficedula parva,0:15,Geoffrey Monchaux,2018-10-25 00:00:00,France,"Ouessant, Finistère, Bretagne",call,XC440820,2,15,Ficedula parva,219,call
Red-breasted Flycatcher,Ficedula parva,0:39,Romuald Mikusek,2018-05-29 00:00:00,Poland,"Gmina Komańcza (near  Darow), sanocki, Województwo podkarpackie","male, song",XC422064,2,39,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:34,Ján Záhradník,2018-05-20 00:00:00,Slovakia,"Dolný Vadičov, Kysucké Nové Mesto, Žilinský kraj",song,XC418899,2,34,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:35,Sonnenburg,2018-05-26 00:00:00,Germany,"Oder-Spree (near  Schlaubetal), Brandenburg",song,XC416957,2,35,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:35,Magnus Hallgren,2018-05-16 00:00:00,Sweden,"Falköping Municipality, Västra Götalands län",song,XC415873,2,35,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:19,Johan Södercrantz,2018-05-11 00:00:00,Sweden,"Björn, Uppland","song, subadult male",XC415651,2,19,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:31,Romuald Mikusek,2018-05-02 00:00:00,Poland,"Gmina Komańcza, sanocki, Województwo podkarpackie","male, song",XC415302,2,31,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:20,Stanislas Wroza,2017-10-30 00:00:00,France,"Ouessant, Finistère, Bretagne",wing beats,XC397463,2,20,Ficedula parva,219,others
Red-breasted Flycatcher,Ficedula parva,0:30,Stanislas Wroza,2017-10-30 00:00:00,France,"Ouessant, Finistère, Bretagne","call, rattle",XC397462,2,30,Ficedula parva,219,icall
Red-breasted Flycatcher,Ficedula parva,0:13,Stanislas Wroza,2017-10-30 00:00:00,France,"Ouessant, Finistère, Bretagne","alarm call, call, monosyllabic ""tek"" call",XC397461,2,13,Ficedula parva,219,icall
Red-breasted Flycatcher,Ficedula parva,0:03,Stanislas Wroza,2017-10-30 00:00:00,France,"Ouessant, Finistère, Bretagne","alarm call, call, monosyllabic ""tek"" call",XC397460,2,3,Ficedula parva,219,icall
Red-breasted Flycatcher,Ficedula parva,0:26,Stanislas Wroza,2017-10-30 00:00:00,France,"Ouessant, Finistère, Bretagne","alarm call, call, monosyllabic ""tek"" call",XC397459,2,26,Ficedula parva,219,icall
Red-breasted Flycatcher,Ficedula parva,0:15,Stanislas Wroza,2017-10-30 00:00:00,France,"Ouessant, Finistère, Bretagne","alarm call, call, monosyllabic ""tek"" call",XC397458,2,15,Ficedula parva,219,icall
Red-breasted Flycatcher,Ficedula parva,0:38,Kieran Nixon,2015-05-18 00:00:00,Poland,Bialowieza Forest,song,XC385586,2,38,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:24,Frank Roos,2017-06-07 00:00:00,Netherlands,"Otterlo, Ede, Gelderland",song,XC384984,2,24,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:20,Lars Edenius,2017-07-14 00:00:00,Sweden,"Stora Tuvan, Umeå, Västerbottens län","alarm call, call, male",XC379692,2,20,Ficedula parva,219,icall
Red-breasted Flycatcher,Ficedula parva,0:30,Mats Rellmar,2016-05-25 00:00:00,Sweden,"Höganäs, Skåne län",song,XC374237,2,30,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:51,Andreas Sandberg,2017-05-30 00:00:00,Sweden,"Gotska Sandön, Gotlands län","call, female",XC373744,2,51,Ficedula parva,219,icall
Red-breasted Flycatcher,Ficedula parva,0:04,Richard Schnürmacher,2017-05-21 00:00:00,Slovakia,"Doľany, Pezinok District, Bratislava Region","male, song",XC373133,2,4,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:19,Frank A. Roos,2014-05-25 00:00:00,Netherlands,"Castricum, Castricum, Noord-Holland","call, song",XC372232,2,19,Ficedula parva,219,others
Red-breasted Flycatcher,Ficedula parva,0:53,Frank A. Roos,2014-05-25 00:00:00,Netherlands,"Castricum, Castricum, Noord-Holland",song,XC372230,2,53,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:37,Fabian Meijer,2017-05-22 00:00:00,Netherlands,Planken Wambuis,"male, song",XC371555,2,37,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:40,Albert Lastukhin,2017-05-05 00:00:00,Russian Federation,"Cheboksary, gorod Cheboksary, Chuvashia","male, song",XC367756,2,40,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:05,James Lidster,2016-05-05 00:00:00,Estonia,Estonia,song,XC358468,2,5,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:10,Albert Lastukhin,2016-05-14 00:00:00,Russian Federation,"Cheboksary, gorod Cheboksary, Республика Чувашская - Чувашия",song,XC342315,2,10,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:11,Albert Lastukhin,2016-05-14 00:00:00,Russian Federation,"Cheboksary, gorod Cheboksary, Республика Чувашская - Чувашия",song,XC342314,2,11,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:10,Albert Lastukhin,2016-05-14 00:00:00,Russian Federation,"Cheboksary, gorod Cheboksary, Республика Чувашская - Чувашия",song,XC342313,2,10,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:32,Jonathan Farooqi,2016-10-08 00:00:00,United Kingdom,"Holy Island, Northumberland, England",call,XC337605,2,32,Ficedula parva,219,call
Red-breasted Flycatcher,Ficedula parva,0:26,Danuta Peplowska-Marczak,2016-06-23 00:00:00,Belarus,"Kvietča, Liepieĺski rajon, Viciebskaja voblasć","male, song",XC330047,2,26,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:59,Patrik Åberg,2016-05-07 00:00:00,Poland,Bialowieza,song,XC327782,2,59,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:34,Sonnenburg,2016-06-20 00:00:00,Germany,"Oder-Spree (near  Schlaubetal), Brandenburg",song,XC323123,2,34,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:38,Graham Catley,2016-05-25 00:00:00,Poland,"Gmina Białowieża (near  Białowieża), hajnowski, podlaskie",song,XC319360,2,38,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:41,Nils-Olof Jerling,2016-05-28 00:00:00,Sweden,"Östhammar, Uppsala län",song,XC318844,2,41,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:56,Waldemar Półtorak,2016-05-12 00:00:00,Poland,"Reda (near  Wejherowo), wejherowski, pomorskie",song,XC316903,2,56,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:15,Paweł Szymański,2016-05-10 00:00:00,Poland,"Pobiedziska (near  Nowa Górka), Poznański, wielkopolskie","male, song",XC315876,2,15,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:27,Joost van Bruggen,2014-05-17 00:00:00,Netherlands,"Lies, Terschelling, Friesland",song,XC292824,2,27,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:10,Michele Viganò,0000-00-00,Italy,Linosa,call,XC291682,2,10,Ficedula parva,219,call
Red-breasted Flycatcher,Ficedula parva,0:19,Michele Viganò,0000-00-00,Italy,Linosa,call,XC291681,2,19,Ficedula parva,219,call
Red-breasted Flycatcher,Ficedula parva,0:23,Steve Klasan,2014-05-23 00:00:00,Germany,"Schwalm-Eder-Kreis (near  Oberaula), Kassel, Hessen","male, song",XC287260,2,23,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:18,Cedric Mroczko,2015-09-26 00:00:00,France,"Arles, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",call,XC282974,2,18,Ficedula parva,219,call
Red-breasted Flycatcher,Ficedula parva,0:57,Eugenia Yablonovska-Grishchenko,2014-05-11 00:00:00,Ukraine,"Kaniv, Cherkassy region","male, song",XC241456,2,57,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:21,Harry Lehto,2008-05-25 00:00:00,Finland,"Pomponrahka, Turku","call, song",XC232509,2,21,Ficedula parva,219,others
Red-breasted Flycatcher,Ficedula parva,0:51,Per Poulsen,2014-05-23 00:00:00,Sweden,"Ottenby, Öland","call, male, song",XC218096,2,51,Ficedula parva,219,others
Red-breasted Flycatcher,Ficedula parva,0:23,Albert Lastukhin,2014-05-22 00:00:00,Russian Federation,"Urzhumskoye lesnichestvo, Zvenigovsky District, Mari El Republic","male, song",XC199704,2,23,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:22,Albert Lastukhin,2014-05-30 00:00:00,Russian Federation,"Cheboksary, gorod Cheboksary, Республика Чувашская - Чувашия","male, song",XC199133,2,22,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:21,Rob van Bemmelen,2014-09-27 00:00:00,Netherlands,"Schiermonnikoog, Schiermonnikoog, Friesland",call,XC198111,2,21,Ficedula parva,219,call
Red-breasted Flycatcher,Ficedula parva,0:08,Rob van Bemmelen,2014-09-27 00:00:00,Netherlands,"Schiermonnikoog, Schiermonnikoog, Friesland",call,XC198110,2,8,Ficedula parva,219,call
Red-breasted Flycatcher,Ficedula parva,0:06,Rob van Bemmelen,2014-09-27 00:00:00,Netherlands,"Schiermonnikoog, Schiermonnikoog, Friesland",call,XC198109,2,6,Ficedula parva,219,call
Red-breasted Flycatcher,Ficedula parva,0:35,Albert Lastukhin,2014-08-21 00:00:00,Georgia,"Abchasia, Pizunda","autumn, male, song",XC193326,2,35,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:25,Albert Lastukhin,2014-07-26 00:00:00,Russian Federation,"Staroye Kotyakovo, Batyrevskiy rayon, Chuvash Republic",call,XC189194,2,25,Ficedula parva,219,call
Red-breasted Flycatcher,Ficedula parva,0:28,Paul van Els,2014-05-21 00:00:00,Belarus,"Aziory Forest Reserve, Grodna District, Hrodna Province",song,XC180800,2,28,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:25,david berten,2013-05-23 00:00:00,Montenegro,"Biogradska Gora National Park, Mojkovac",song,XC145724,2,25,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:24,Benjamin Steffen,2013-05-29 00:00:00,Germany,"Insel Vilm  (near  Putbus), Mecklenburg-Vorpommern",song,XC138100,2,24,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:22,Albert Lastukhin,2013-05-30 00:00:00,Russian Federation,"Gornomariyskiy rayon, Mari El Republic","male, song",XC135616,2,22,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:37,Albert Lastukhin,2013-05-19 00:00:00,Russian Federation,"Gornomariyskiy rayon, Mari El Republic","male, song",XC134676,2,37,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:29,Steve Klasan,2013-05-18 00:00:00,Germany,"Volkspark Klein-Glinicke, Berlin","male, song",XC134594,2,29,Ficedula parva,219,isong
Red-breasted Flycatcher,Ficedula parva,0:38,Stuart Fisher,2013-05-12 00:00:00,Finland,"Vantaa, Helsinki, Uusimaa","call, song",XC133549,2,38,Ficedula parva,219,others
Red-breasted Flycatcher,Ficedula parva,0:38,Patrik Åberg,2008-05-26 00:00:00,Sweden,"Karstorpssjön, Skövde, Västergötland",call,XC27507,2,38,Ficedula parva,219,call
Red-breasted Flycatcher,Ficedula parva,0:37,Patrik Åberg,2001-05-19 00:00:00,Sweden,"Munkängarna, Kinnekulle, Västergötland",song,XC27477,2,37,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:26,Niels Krabbe,1988-07-02 00:00:00,Poland,Bialowieza,song,XC25485,2,26,Ficedula parva,219,song
Red-breasted Flycatcher,Ficedula parva,0:47,Niels Krabbe,1988-07-02 00:00:00,Poland,Bialowieza,call,XC25484,2,47,Ficedula parva,219,call
